Date,Close,Volume
2011-05-02,16.45,143468804.0
2011-05-03,16.3,17392996.0
2011-05-04,16.48,20178219.0
2011-05-05,16.38,18256498.0
2011-05-06,16.26,19709202.0
2011-05-09,16.0,7204611.0
2011-05-10,16.59,11213712.0
2011-05-11,16.4,3262158.0
2011-05-12,16.42,3756330.0
2011-05-13,16.35,3632560.0
2011-05-16,16.15,8661870.0
2011-05-17,16.1,2797873.0
2011-05-18,15.8,11101790.0
2011-05-19,15.83,7041398.0
2011-05-20,15.94,5181244.0
2011-05-23,15.88,4307930.0
2011-05-24,15.67,16529874.0
2011-05-25,15.2,8984273.0
2011-05-26,15.73,5717187.0
2011-05-27,15.8,8209735.0
2011-05-30,15.95,2307194.0
2011-05-31,16.0,17872224.0
2011-06-01,16.2,7025191.0
2011-06-02,16.4,7119376.0
2011-06-03,16.7,6745764.0
2011-06-06,16.7,5478121.0
2011-06-07,16.69,9870980.0
2011-06-08,16.58,5444261.0
2011-06-09,17.1,19291294.0
2011-06-10,17.15,7933846.0
2011-06-13,17.3,14533587.0
2011-06-14,17.12,10647691.0
2011-06-15,16.89,8150375.0
2011-06-16,16.8,9898971.0
2011-06-17,16.5,3884843.0
2011-06-20,16.2,3881131.0
2011-06-21,16.6,3108678.0
2011-06-22,16.25,5364415.0
2011-06-24,16.2,3055234.0
2011-06-27,16.0,4706572.0
2011-06-28,16.24,5100589.0
2011-06-29,16.42,4792823.0
2011-06-30,16.25,8690295.0
2011-07-01,16.2,9837708.0
2011-07-04,16.4,4093556.0
2011-07-05,16.77,21433306.0
2011-07-06,16.7,8087568.0
2011-07-07,16.4,5732672.0
2011-07-08,16.3,8637325.0
2011-07-11,15.55,8885507.0
2011-07-12,15.95,6689960.0
2011-07-13,15.75,7540645.0
2011-07-14,15.0,6096001.0
2011-07-15,14.5,5738108.0
2011-07-18,13.87,5896278.0
2011-07-19,14.8,9023941.0
2011-07-20,14.31,4334747.0
2011-07-21,14.34,3986893.0
2011-07-22,14.9,5948145.0
2011-07-25,14.9,4650267.0
2011-07-26,15.44,5768530.0
2011-07-27,14.94,5168313.0
2011-07-28,14.15,10050551.0
2011-07-29,13.8,7319319.0
2011-08-01,13.99,3659926.0
2011-08-02,13.98,4125052.0
2011-08-03,13.45,6930019.0
2011-08-04,12.3,5697826.0
2011-08-05,11.84,8001880.0
2011-08-08,11.0,4451782.0
2011-08-09,11.2,9965678.0
2011-08-10,11.25,9440284.0
2011-08-11,12.49,6027189.0
2011-08-12,13.19,6205083.0
2011-08-15,13.38,3297960.0
2011-08-16,13.14,3449070.0
2011-08-17,13.22,3906414.0
2011-08-18,13.27,3673668.0
2011-08-19,12.84,6774649.0
2011-08-22,12.78,3040888.0
2011-08-23,12.72,3607215.0
2011-08-24,12.5,3692585.0
2011-08-25,12.3,2699853.0
2011-08-26,11.9,4814592.0
2011-08-29,12.15,8563337.0
2011-08-30,12.35,6325041.0
2011-08-31,12.85,12477524.0
2011-09-01,13.97,20524541.0
2011-09-02,14.2,15113567.0
2011-09-05,14.14,7622788.0
2011-09-06,14.69,8701633.0
2011-09-08,14.59,9872146.0
2011-09-09,14.4,5939726.0
2011-09-12,14.55,6560098.0
2011-09-13,14.25,5794421.0
2011-09-14,14.0,11763589.0
2011-09-15,13.99,5285092.0
2011-09-16,13.8,13121998.0
2011-09-19,13.83,4436163.0
2011-09-20,13.5,6501805.0
2011-09-21,13.1,7567421.0
2011-09-22,12.19,8265928.0
2011-09-23,12.1,9351313.0
2011-09-26,12.18,6066440.0
2011-09-27,12.49,5042058.0
2011-09-28,12.3,4584876.0
2011-09-29,12.15,6027536.0
