Date,Close,Volume
2005-05-23,11.5,32526660.0
2005-05-24,11.49,6331217.0
2005-05-25,11.5,844364.0
2005-05-27,11.5,3598942.0
2005-05-30,11.5,217559.0
2005-05-31,11.05,4073254.0
2005-06-01,11.5,2743446.0
2005-06-02,11.5,2544088.0
2005-06-03,11.58,1052875.0
2005-06-06,11.48,236497.0
2005-06-07,11.39,176353.0
2005-06-08,11.6,881022.0
2005-06-09,11.4,671468.0
2005-06-10,11.65,991298.0
2005-06-13,11.64,141528.0
2005-06-14,11.7,5654029.0
2005-06-15,11.6,320131.0
2005-06-16,11.61,118634.0
2005-06-17,11.67,3058099.0
2005-06-20,11.64,1246549.0
2005-06-21,11.7,482634.0
2005-06-22,11.94,502282.0
2005-06-23,11.95,909322.0
2005-06-24,11.9,811224.0
2005-06-27,12.0,1763577.0
2005-06-28,12.14,4450465.0
2005-06-29,12.1,2051154.0
2005-06-30,12.6,894066.0
2005-07-01,12.85,2789858.0
2005-07-04,12.9,282652.0
2005-07-05,12.9,1008962.0
2005-07-06,12.8,148168.0
2005-07-07,12.68,1663302.0
2005-07-08,12.79,5065997.0
2005-07-11,13.25,6776451.0
2005-07-12,13.85,8832965.0
2005-07-13,13.7,4166780.0
2005-07-14,13.77,890267.0
2005-07-15,13.7,1454651.0
2005-07-18,14.09,4145985.0
2005-07-19,14.55,4084870.0
2005-07-20,14.49,2736097.0
2005-07-21,14.5,5159451.0
2005-07-22,14.2,178684.0
2005-07-25,13.9,2303970.0
2005-07-26,13.8,2339253.0
2005-07-27,13.75,1524837.0
2005-07-28,13.8,843814.0
2005-07-29,13.8,3029373.0
2005-08-01,13.8,2018356.0
2005-08-02,14.5,2650193.0
2005-08-03,14.52,2527822.0
2005-08-04,14.5,3461262.0
2005-08-05,14.8,2187370.0
2005-08-08,15.0,1953859.0
2005-08-09,14.85,3047438.0
2005-08-10,14.6,3405471.0
2005-08-11,14.66,1306167.0
2005-08-12,14.5,2955539.0
2005-08-15,14.6,465351.0
2005-08-16,14.7,2744750.0
2005-08-17,15.35,2471755.0
2005-08-18,15.45,1069081.0
2005-08-19,15.49,4874982.0
2005-08-22,15.69,547981.0
2005-08-23,15.6,415508.0
2005-08-24,15.55,8429560.0
2005-08-25,15.95,2313675.0
2005-08-26,15.95,3177361.0
2005-08-29,16.05,1234135.0
2005-08-30,16.0,1557249.0
2005-08-31,16.2,10518986.0
2005-09-01,16.4,1182215.0
2005-09-02,16.5,836799.0
2005-09-05,16.65,31565.0
2005-09-06,16.5,993025.0
2005-09-08,16.2,773279.0
2005-09-09,16.3,7089219.0
2005-09-12,16.2,1794578.0
2005-09-13,16.15,503668.0
2005-09-14,16.18,1290401.0
2005-09-15,16.3,4565315.0
2005-09-16,16.13,359844.0
2005-09-19,16.25,2237071.0
2005-09-20,16.4,9412390.0
2005-09-21,16.6,3271599.0
2005-09-22,17.0,6420620.0
2005-09-23,17.1,744630.0
2005-09-26,16.93,120268.0
2005-09-27,17.3,2604164.0
2005-09-28,17.7,12269300.0
2005-09-29,18.5,6041423.0
2005-09-30,18.5,4213669.0
2005-10-03,19.1,2826036.0
2005-10-04,18.8,3604587.0
2005-10-05,18.6,1074987.0
2005-10-06,18.5,10317570.0
2005-10-07,19.2,4141228.0
2005-10-10,18.41,2998082.0
2005-10-11,18.25,1055915.0
2005-10-13,17.9,440095.0
2005-10-14,18.2,12357700.0
2005-10-17,18.99,3555243.0
2005-10-18,18.7,3343705.0
2005-10-19,19.1,6470361.0
2005-10-20,19.0,13455339.0
2005-10-21,19.26,261739.0
2005-10-24,19.15,11711620.0
2005-10-25,19.2,1536155.0
2005-10-26,19.0,3195802.0
2005-10-27,19.0,5544140.0
2005-10-28,19.0,4035587.0
2005-10-31,19.3,12247983.0
2005-11-01,19.0,3558288.0
2005-11-03,19.3,9012725.0
2005-11-04,20.0,3547833.0
2005-11-07,20.3,3064353.0
2005-11-08,21.0,5419483.0
2005-11-09,21.22,5103189.0
2005-11-10,22.4,268668.0
2005-11-11,22.8,7910270.0
2005-11-14,22.5,1204529.0
2005-11-16,22.84,25196949.0
2005-11-17,23.75,11614035.0
2005-11-18,23.6,10703393.0
2005-11-21,24.5,12141385.0
2005-11-22,24.4,4735902.0
2005-11-23,25.5,5817830.0
2005-11-24,25.65,3050976.0
2005-11-25,25.4,11058849.0
2005-11-28,25.0,42541164.0
2005-11-29,24.0,3988092.0
2005-11-30,23.6,19690757.0
2005-12-01,25.99,11276963.0
2005-12-02,25.95,3716322.0
2005-12-05,25.99,3707688.0
2005-12-06,26.95,8544853.0
2005-12-07,26.95,2673821.0
2005-12-08,27.0,3438931.0
2005-12-09,27.0,963090.0
2005-12-12,26.9,1003187.0
2005-12-13,26.4,5024316.0
2005-12-14,26.65,2425698.0
2005-12-15,26.8,1040623.0
2005-12-16,27.9,1197036.0
2005-12-19,27.7,4150864.0
2005-12-20,28.01,5160354.0
2005-12-21,28.45,10797191.0
2005-12-22,28.4,1513332.0
2005-12-23,28.4,638983.0
2005-12-26,28.6,165270.0
2005-12-27,28.7,2949351.0
2005-12-28,28.4,645043.0
2005-12-29,28.63,6457596.0
2006-01-02,28.4,79303.0
2006-01-03,28.9,5056971.0
2006-01-04,29.0,6779230.0
2006-01-05,29.15,1294170.0
2006-01-06,29.9,6720698.0
2006-01-09,30.29,2932738.0
2006-01-10,30.3,1919971.0
2006-01-11,32.09,11812993.0
2006-01-12,32.3,16519199.0
2006-01-13,33.3,17124578.0
2006-01-16,34.4,8795234.0
2006-01-17,33.3,13741752.0
2006-01-18,33.5,8922385.0
2006-01-19,34.5,10301640.0
2006-01-20,34.3,6092240.0
2006-01-23,34.5,481928.0
2006-01-24,34.5,7840191.0
2006-01-26,35.0,17605251.0
2006-01-27,36.5,14515599.0
2006-01-30,35.95,6163883.0
2006-01-31,35.9,17230974.0
2006-02-01,35.5,3086112.0
2006-02-02,38.86,14040941.0
2006-02-03,38.65,7205376.0
2006-02-06,37.5,9579817.0
2006-02-07,37.7,1231119.0
2006-02-08,38.0,895226.0
2006-02-09,37.55,3145199.0
2006-02-10,37.35,3012871.0
2006-02-13,35.7,3374464.0
2006-02-14,34.0,8579029.0
2006-02-15,33.85,11809096.0
2006-02-16,35.5,16202865.0
2006-02-17,37.0,5475859.0
2006-02-20,37.0,908562.0
2006-02-21,35.12,3992986.0
2006-02-22,35.2,4494930.0
2006-02-23,36.0,11204838.0
2006-02-24,36.97,13830921.0
2006-03-01,37.7,6561346.0
2006-03-02,37.44,5483468.0
2006-03-03,37.85,2862882.0
2006-03-06,39.0,4522396.0
2006-03-07,39.0,8379274.0
2006-03-08,38.4,16156501.0
2006-03-09,37.0,4595093.0
2006-03-10,38.4,5483547.0
2006-03-13,37.0,634990.0
2006-03-14,36.5,2041866.0
2006-03-15,36.5,13517057.0
2006-03-16,36.5,1980127.0
2006-03-17,35.8,3237762.0
2006-03-20,35.8,4744711.0
2006-03-21,34.4,2210166.0
2006-03-22,36.0,7505480.0
2006-03-23,35.9,4804065.0
2006-03-24,37.7,10112652.0
2006-03-27,38.3,9399741.0
2006-03-28,37.0,8850045.0
2006-03-29,36.99,3329982.0
2006-03-30,36.8,3323204.0
2006-03-31,36.8,2962030.0
2006-04-03,36.7,6182715.0
2006-04-04,36.5,13953886.0
2006-04-05,37.9,6982229.0
2006-04-06,38.4,15387604.0
2006-04-07,38.2,3784070.0
2006-04-10,38.0,7050655.0
2006-04-11,37.9,5705502.0
2006-04-12,37.8,2910025.0
2006-04-13,37.2,4639845.0
2006-04-17,37.6,617914.0
2006-04-18,40.51,11227803.0
2006-04-19,41.5,10386559.0
2006-04-20,46.11,110120858.0
2006-04-24,44.1,44314203.0
2006-04-25,44.5,23358031.0
2006-04-26,44.85,19657488.0
2006-04-27,44.01,20064507.0
2006-04-28,44.0,3028846.0
2006-05-02,43.81,19546088.0
2006-05-03,44.49,5140370.0
2006-05-04,45.7,4857991.0
2006-05-05,49.2,26508583.0
2006-05-08,50.9,17802562.0
2006-05-09,47.5,55589735.0
2006-05-10,47.74,31854302.0
2006-05-11,46.32,15314913.0
2006-05-12,45.4,11364037.0
2006-05-15,42.9,15106331.0
2006-05-16,42.6,17367083.0
2006-05-17,42.9,17432522.0
2006-05-18,43.99,3902537.0
2006-05-19,44.0,8809253.0
2006-05-22,40.99,23177972.0
