Date,Close,Volume
2002-02-04,17.3,3460.0
2002-05-22,15.5,1550.0
2002-10-28,15.5,7750.0
2005-04-01,45.0,9000.0
2005-06-27,60.02,6002.0
2005-07-01,38.5,53643055.0
2005-07-04,39.51,1928306.0
2005-07-05,38.4,6579219.0
2005-07-06,38.0,3293835.0
2005-07-07,38.2,1217354.0
2005-07-08,38.5,1594570.0
2005-07-11,39.0,3231054.0
2005-07-12,39.4,6940937.0
2005-07-13,39.5,6314873.0
2005-07-14,40.0,3562298.0
2005-07-15,40.0,2756000.0
2005-07-18,40.09,3778485.0
2005-07-19,40.0,1192161.0
2005-07-20,40.4,12142359.0
2005-07-21,41.0,147356.0
2005-07-22,42.0,1009420.0
2005-07-25,40.8,12439993.0
2005-07-26,40.7,3215209.0
2005-07-27,41.0,7965502.0
2005-07-28,41.2,4434300.0
2005-07-29,45.99,16384408.0
2005-08-01,46.02,4057574.0
2005-08-02,46.3,3084125.0
2005-08-03,46.5,11728352.0
2005-08-04,46.5,1255500.0
2005-08-05,46.5,9606530.0
2005-08-08,47.75,892876.0
2005-08-09,47.5,751376.0
2005-08-10,47.0,11284828.0
2005-08-11,47.0,3544400.0
2005-08-12,47.0,3156850.0
2005-08-15,49.0,9233527.0
2005-08-16,49.0,1298350.0
2005-08-17,51.8,5032860.0
2005-08-18,51.0,510030.0
2005-08-19,49.0,2792321.0
2005-08-22,49.0,2592820.0
2005-08-23,49.0,4341637.0
2005-08-24,49.0,11399708.0
2005-08-25,52.0,5541180.0
2005-08-26,49.99,6449242.0
2005-08-29,50.9,3707790.0
2005-08-30,51.0,15300.0
2005-08-31,50.0,10415400.0
2005-09-01,49.9,6349020.0
2005-09-02,49.9,1049803.0
2005-09-05,49.9,2201704.0
2005-09-06,50.0,3332800.0
2005-09-08,50.0,7194994.0
2005-09-09,50.0,13660104.0
2005-09-12,50.0,1075169.0
2005-09-13,50.0,1448984.0
2005-09-14,50.0,213820.0
2005-09-15,50.0,5050108.0
2005-09-16,55.0,13282836.0
2005-09-19,55.0,2756620.0
2005-09-20,53.99,2163895.0
2005-09-21,53.95,2053006.0
2005-09-22,54.0,1220925.0
2005-09-23,54.5,1149381.0
2005-09-26,53.0,1865824.0
2005-09-27,53.1,2206911.0
2005-09-28,53.0,10387729.0
2005-09-29,54.0,6105286.0
2005-09-30,55.0,3387963.0
2005-10-03,59.0,4694059.0
2005-10-04,58.0,14841452.0
2005-10-05,56.96,2145851.0
2005-10-06,54.0,20526380.0
2005-10-07,54.5,1420104.0
2005-10-10,55.25,6751817.0
2005-10-11,55.4,3809282.0
2005-10-13,54.0,3109900.0
2005-10-14,54.0,2424145.0
2005-10-17,54.0,9965495.0
2005-10-18,53.45,9363125.0
2005-10-19,53.99,2448204.0
2005-10-20,54.5,3526330.0
2005-10-21,55.5,9315488.0
2005-10-24,57.2,10277846.0
2005-10-25,56.0,1452702.0
2005-10-26,55.0,5963428.0
2005-10-27,55.39,2122078.0
2005-10-28,56.0,11031150.0
2005-10-31,60.0,7603039.0
2005-11-01,60.32,3498637.0
2005-11-03,62.0,10650231.0
2005-11-04,62.5,18239340.0
2005-11-07,63.9,29491803.0
2005-11-08,63.5,24248722.0
2005-11-09,63.0,20175914.0
2005-11-10,64.5,354620.0
2005-11-11,63.51,15383454.0
2005-11-14,63.4,3635493.0
2005-11-16,66.2,5278500.0
2005-11-17,69.3,22260705.0
2005-11-18,68.8,12772639.0
2005-11-21,72.5,8070052.0
2005-11-22,72.5,7561729.0
2005-11-23,76.0,2429365.0
2005-11-24,81.0,3183166.0
2005-11-25,80.9,6177458.0
2005-11-28,76.38,11483051.0
2005-11-29,74.5,9912962.0
2005-11-30,74.0,13040602.0
2005-12-01,75.0,9602139.0
2005-12-02,74.25,5063640.0
2005-12-05,74.0,11082563.0
2005-12-06,75.3,7846615.0
2005-12-07,75.0,5154529.0
2005-12-08,73.22,12507909.0
2005-12-09,72.0,4076014.0
2005-12-12,70.9,4575378.0
2005-12-13,70.0,30436417.0
2005-12-14,71.89,30891394.0
2005-12-15,75.5,19723628.0
2005-12-16,75.5,5231352.0
2005-12-19,76.7,22515248.0
2005-12-20,76.45,8398940.0
2005-12-21,77.7,21754575.0
2005-12-22,76.8,4145376.0
2005-12-23,76.0,1937823.0
2005-12-26,76.0,394797.0
2005-12-27,76.0,3294216.0
2005-12-28,75.0,7630760.0
2005-12-29,74.99,10509771.0
2006-01-02,75.0,1396498.0
2006-01-03,79.21,25317823.0
2006-01-04,83.9,27988674.0
2006-01-05,89.25,13023829.0
2006-01-06,90.0,23073900.0
2006-01-09,90.75,8309490.0
2006-01-10,89.9,5615110.0
2006-01-11,92.99,11763477.0
2006-01-12,94.0,13703339.0
2006-01-13,94.1,5246973.0
2006-01-16,93.39,2241219.0
2006-01-17,91.5,18106884.0
2006-01-18,89.1,9064506.0
2006-01-19,90.5,6428509.0
2006-01-20,90.9,7910494.0
2006-01-23,90.5,5634560.0
2006-01-24,91.49,6926085.0
2006-01-26,92.0,18495088.0
2006-01-27,96.0,9069855.0
2006-01-30,94.5,18755400.0
2006-01-31,94.0,16998924.0
2006-02-01,94.0,11857581.0
2006-02-02,90.5,5446565.0
2006-02-03,89.0,12319731.0
2006-02-06,93.5,9127658.0
2006-02-07,94.0,10001654.0
2006-02-08,98.55,10610204.0
2006-02-09,101.0,33779379.0
2006-02-10,99.5,18779142.0
2006-02-13,96.0,7401375.0
2006-02-14,94.5,14785587.0
2006-02-15,100.0,7970080.0
2006-02-16,101.0,17137573.0
2006-02-17,107.5,20092164.0
2006-02-20,112.0,4285105.0
2006-02-21,111.99,7971920.0
2006-02-22,110.9,14170031.0
2006-02-23,117.0,15999060.0
2006-02-24,117.15,1100576.0
2006-03-01,118.0,16706516.0
2006-03-02,113.0,13488172.0
2006-03-03,110.0,9396863.0
2006-03-06,109.0,4353596.0
2006-03-07,103.5,16835927.0
2006-03-08,110.0,11959247.0
2006-03-09,107.6,7971650.0
2006-03-10,105.0,9159562.0
2006-03-13,107.0,8961736.0
2006-03-14,106.98,30038583.0
2006-03-15,107.1,26866115.0
2006-03-16,108.0,15127878.0
2006-03-17,110.0,18095078.0
2006-03-20,115.0,17194052.0
2006-03-21,117.61,13967357.0
2006-03-22,118.0,23793899.0
2006-03-23,116.0,8281874.0
2006-03-24,117.99,10587393.0
2006-03-27,120.0,5991033.0
2006-03-28,117.9,2864461.0
2006-03-29,118.0,3421874.0
2006-03-30,118.01,5872406.0
2006-03-31,118.0,7102338.0
2006-04-03,119.7,26361526.0
2006-04-04,124.0,18069203.0
2006-04-05,120.02,8535122.0
2006-04-06,119.7,11708960.0
2006-04-07,118.0,9756751.0
2006-04-10,119.98,6890178.0
2006-04-11,116.99,5012874.0
2006-04-12,118.0,3984608.0
2006-04-13,116.99,6973499.0
2006-04-17,118.2,8477769.0
2006-04-18,117.99,12934178.0
2006-04-19,114.0,9091313.0
2006-04-20,113.98,15327262.0
2006-04-24,114.0,12264038.0
2006-04-25,114.0,7064109.0
2006-04-26,114.0,10475912.0
2006-04-27,115.0,6429800.0
2006-04-28,119.5,17791145.0
2006-05-02,127.0,20688284.0
2006-05-03,128.5,24661766.0
2006-05-04,128.6,26339969.0
2006-05-05,130.0,28317252.0
2006-05-08,127.6,13936275.0
2006-05-09,125.0,14862715.0
2006-05-10,127.8,10941039.0
2006-05-11,121.0,30816147.0
2006-05-12,123.49,12109068.0
2006-05-15,127.0,10632125.0
2006-05-16,122.0,9395695.0
2006-05-17,118.4,8300585.0
2006-05-18,117.0,2632788.0
2006-05-19,116.0,22286955.0
2006-05-22,107.0,13546491.0
2006-05-23,107.0,25663259.0
2006-05-24,103.0,19439888.0
2006-05-25,106.89,25199828.0
2006-05-26,115.0,33548856.0
2006-05-29,119.99,2352009.0
2006-05-30,113.0,24101455.0
2006-05-31,118.0,57946928.0
2006-06-01,119.8,16639314.0
2006-06-02,125.0,11228855.0
2006-06-05,119.97,6784678.0
2006-06-06,118.1,7540678.0
2006-06-07,114.0,10452758.0
2006-06-08,110.0,32425105.0
2006-06-09,110.0,9921839.0
2006-06-12,106.0,7345159.0
2006-06-13,100.99,16831683.0
2006-06-14,96.0,33450717.0
2006-06-16,101.53,14184188.0
