Date,Close,Volume
2018-03-26,25.66,129461570.0
2018-03-27,25.59,94182344.0
2018-03-28,26.1,213564537.0
2018-03-29,26.69,199170109.0
2018-04-02,26.49,149024937.0
2018-04-03,26.45,227851810.0
2018-04-04,26.17,163689956.0
2018-04-05,26.77,226370015.0
2018-04-06,26.81,218865100.0
2018-04-09,26.2,168151404.0
2018-04-10,26.28,179761250.0
2018-04-11,26.55,153570425.0
2018-04-12,26.89,211406841.0
2018-04-13,26.42,279892516.0
2018-04-16,25.38,198414358.0
2018-04-17,25.67,254567539.0
2018-04-18,26.25,332133860.0
2018-04-19,26.06,133575444.0
2018-04-20,25.7,145589516.0
2018-04-23,25.74,161684373.0
2018-04-24,25.3,144043091.0
2018-04-25,25.06,181462266.0
2018-04-26,25.67,89494477.0
2018-04-27,25.83,99693977.0
2018-04-30,25.3,167505202.0
2018-05-02,24.61,343386593.0
2018-05-03,24.16,295483663.0
2018-05-04,24.04,220585343.0
2018-05-07,23.98,104111542.0
2018-05-08,23.89,146488188.0
2018-05-09,24.06,181818445.0
2018-05-10,24.68,308845241.0
2018-05-11,23.6,339695701.0
2018-05-14,23.29,350378891.0
2018-05-15,22.8,345189603.0
2018-05-16,23.08,179718457.0
2018-05-17,22.11,419664599.0
2018-05-18,22.28,309447925.0
2018-05-21,22.15,195343222.0
2018-05-22,23.35,321566687.0
2018-05-23,22.1,196321867.0
2018-05-24,21.6,378371816.0
2018-05-25,21.02,444364371.0
2018-05-28,20.53,210751762.0
2018-05-29,20.73,340836071.0
2018-05-30,21.77,458509990.0
2018-06-01,22.25,432476270.0
2018-06-04,22.82,408627329.0
2018-06-05,22.12,356891669.0
2018-06-06,21.41,245984469.0
2018-06-07,20.0,765914525.0
2018-06-08,20.84,481951886.0
2018-06-11,20.42,149449675.0
2018-06-12,21.0,323648498.0
2018-06-13,20.67,280292997.0
2018-06-14,20.15,338637177.0
2018-06-15,19.79,469694636.0
2018-06-18,19.21,203404006.0
2018-06-19,19.93,494487953.0
2018-06-20,19.78,174503044.0
2018-06-21,19.57,170430690.0
2018-06-22,19.97,169214614.0
2018-06-25,20.69,250462324.0
2018-06-26,20.64,237022801.0
2018-06-27,20.2,175496750.0
2018-06-28,20.52,155871795.0
2018-06-29,20.45,200100400.0
2018-07-02,20.64,73718010.0
2018-07-03,20.89,132156818.0
2018-07-04,21.14,57143720.0
2018-07-05,21.01,136925139.0
2018-07-06,21.75,168283763.0
2018-07-10,22.37,759809050.0
2018-07-11,22.38,264276311.0
2018-07-12,23.06,216983427.0
2018-07-13,23.82,240379398.0
2018-07-16,23.5,326366808.0
2018-07-17,23.94,323580158.0
2018-07-18,23.22,226885765.0
2018-07-19,23.1,392856513.0
2018-07-20,23.25,270764935.0
2018-07-23,22.99,189514129.0
2018-07-24,23.24,137811802.0
2018-07-25,23.78,218789750.0
2018-07-26,23.55,124345096.0
2018-07-27,23.65,78896452.0
2018-07-30,23.75,129303265.0
2018-07-31,23.79,169038274.0
2018-08-01,23.67,162493729.0
2018-08-02,24.1,170158324.0
2018-08-03,24.95,287759302.0
2018-08-06,24.72,149109066.0
2018-08-07,24.0,224962365.0
2018-08-08,23.43,385662425.0
2018-08-09,23.26,357182786.0
2018-08-10,22.78,285284895.0
2018-08-13,22.9,266897569.0
2018-08-14,23.33,134823135.0
2018-08-15,23.19,301731158.0
2018-08-16,23.22,119174303.0
2018-08-17,22.55,141834799.0
2018-08-20,22.59,211985907.0
2018-08-21,22.2,209812755.0
2018-08-22,22.43,236224740.0
2018-08-23,21.13,190516122.0
2018-08-24,21.12,189968274.0
2018-08-27,21.75,100365305.0
2018-08-28,21.7,91489497.0
2018-08-29,22.25,139230421.0
2018-08-30,21.67,131673644.0
