Date,Close,Volume
2009-12-18,14.5,60501224.0
2009-12-21,14.7,50485220.0
2009-12-22,14.74,49569863.0
2009-12-23,14.99,56388219.0
2009-12-28,15.21,51715520.0
2009-12-29,14.99,28776474.0
2009-12-30,15.34,27343351.0
2010-01-04,15.8,62193920.0
2010-01-05,15.69,34471925.0
2010-01-06,15.65,80989763.0
2010-01-07,16.02,146164431.0
2010-01-08,15.82,68622984.0
2010-01-11,15.6,40798243.0
2010-01-12,15.13,73230666.0
2010-01-13,14.95,72801290.0
2010-01-14,15.15,34011990.0
2010-01-15,15.17,34111938.0
2010-01-18,15.33,17834033.0
2010-01-19,15.09,25116314.0
2010-01-20,14.66,52716527.0
2010-01-21,14.75,60298338.0
2010-01-22,15.41,91185181.0
2010-01-26,15.3,45739017.0
2010-01-27,15.1,49619738.0
2010-01-28,15.15,27521719.0
2010-01-29,15.0,53880882.0
2010-02-01,14.93,41548564.0
2010-02-02,15.12,44972130.0
2010-02-03,15.61,59909092.0
2010-02-04,15.0,55236716.0
2010-02-05,14.43,120758389.0
2010-02-08,14.0,42386556.0
2010-02-09,14.23,41211744.0
2010-02-10,14.1,29401359.0
2010-02-11,14.24,12290087.0
2010-02-12,14.05,44551192.0
2010-02-17,13.9,169225001.0
2010-02-18,14.4,54704486.0
2010-02-19,14.27,37050950.0
2010-02-22,14.3,99620229.0
2010-02-23,14.3,37576528.0
2010-02-24,14.3,27951514.0
2010-02-25,13.99,53013859.0
2010-02-26,14.15,38266412.0
2010-03-01,14.6,68888910.0
2010-03-02,14.7,49799424.0
2010-03-03,14.5,63110357.0
2010-03-04,14.69,41767567.0
2010-03-05,14.9,52540796.0
2010-03-08,14.88,30054977.0
2010-03-09,14.88,49782493.0
2010-03-10,14.95,41797183.0
2010-03-11,15.07,33172122.0
2010-03-12,14.9,34816727.0
2010-03-15,14.2,47896829.0
2010-03-16,14.8,75069415.0
2010-03-17,14.77,23724420.0
2010-03-18,15.89,192629048.0
2010-03-19,16.7,158825919.0
2010-03-22,16.98,69432125.0
2010-03-23,16.9,59317608.0
2010-03-24,16.94,97801518.0
2010-03-25,16.59,104462367.0
2010-03-26,16.5,98607286.0
2010-03-29,16.24,56563881.0
2010-03-30,16.55,69987828.0
2010-03-31,16.75,64938779.0
2010-04-01,16.95,45614360.0
2010-04-05,16.7,50909102.0
2010-04-06,16.2,71907554.0
2010-04-07,15.65,101928155.0
2010-04-08,16.1,65329539.0
2010-04-09,15.75,43526691.0
2010-04-12,15.65,55437042.0
2010-04-13,16.15,41865055.0
2010-04-14,16.15,45212242.0
2010-04-15,16.09,16168609.0
2010-04-16,16.15,28897406.0
2010-04-19,16.23,29824304.0
2010-04-20,16.37,44839146.0
2010-04-22,17.16,60070269.0
2010-04-23,16.8,68048381.0
2010-04-26,16.66,85084420.0
2010-04-27,16.7,73981156.0
2010-04-28,16.75,58286770.0
2010-04-29,16.9,65815873.0
2010-04-30,16.88,246169875.0
2010-05-03,17.0,80899366.0
2010-05-04,16.55,107229948.0
2010-05-05,16.74,85411434.0
2010-05-06,16.42,76566245.0
2010-05-07,16.6,94361775.0
2010-05-10,16.86,89037755.0
2010-05-11,17.18,66412495.0
2010-05-12,17.65,81591722.0
2010-05-13,17.8,64232218.0
2010-05-14,17.31,50406679.0
2010-05-17,18.0,86544079.0
2010-05-18,15.5,351760921.0
2010-05-19,15.25,191664676.0
2010-05-20,14.91,66941153.0
2010-05-21,15.4,42445083.0
2010-05-24,15.3,46381547.0
2010-05-25,14.93,57856230.0
2010-05-26,14.89,63241208.0
2010-05-27,15.45,65072521.0
2010-05-28,15.37,43300522.0
2010-05-31,15.4,19163104.0
2010-06-01,15.76,64015689.0
2010-06-02,15.8,49654804.0
2010-06-04,15.45,28577808.0
2010-06-07,15.9,28905974.0
2010-06-08,15.86,25322589.0
2010-06-09,15.68,16357926.0
2010-06-10,16.37,31858946.0
2010-06-11,16.35,22527653.0
2010-06-14,16.8,26951573.0
2010-06-15,16.91,64451684.0
2010-06-16,16.91,99571358.0
2010-06-17,16.9,57014126.0
2010-06-18,16.86,25818811.0
2010-06-21,16.44,44809422.0
2010-06-22,16.28,51627091.0
2010-06-23,16.2,43683057.0
2010-06-24,15.95,30381723.0
2010-06-25,16.4,35868548.0
2010-06-28,16.07,19678307.0
2010-06-29,15.87,34805894.0
2010-06-30,15.2,41011329.0
2010-07-01,15.01,63383287.0
2010-07-02,14.89,32786779.0
2010-07-05,14.43,28430749.0
2010-07-06,15.34,63473253.0
2010-07-07,15.85,58257334.0
2010-07-08,15.99,41002317.0
2010-07-12,15.9,39417663.0
2010-07-13,16.5,37107456.0
2010-07-14,16.32,43724042.0
2010-07-15,16.5,79213312.0
2010-07-16,16.12,31747000.0
2010-07-19,16.07,27826889.0
2010-07-20,15.66,50170182.0
2010-07-21,15.49,51767646.0
2010-07-22,15.65,54728291.0
2010-07-23,15.5,39606203.0
2010-07-26,15.4,49914678.0
2010-07-27,15.31,38816930.0
2010-07-28,15.35,74672243.0
2010-07-29,15.41,100883990.0
2010-07-30,15.8,159128173.0
2010-08-02,15.75,53303832.0
2010-08-03,16.02,61209652.0
2010-08-04,15.98,51594169.0
2010-08-05,15.8,46626302.0
2010-08-06,15.68,47693526.0
2010-08-09,15.8,62815398.0
2010-08-10,15.9,63047041.0
2010-08-11,15.83,66134125.0
2010-08-12,15.64,43692584.0
2010-08-13,15.65,31801547.0
2010-08-16,15.8,27973792.0
2010-08-17,15.75,61502703.0
2010-08-18,15.55,59414809.0
2010-08-19,15.41,43075866.0
2010-08-20,15.5,33004552.0
2010-08-23,15.48,44409103.0
2010-08-24,15.41,26877396.0
2010-08-25,15.1,65143108.0
2010-08-26,14.66,55750722.0
2010-08-27,15.34,46215097.0
2010-08-30,15.05,20701005.0
2010-08-31,15.0,61798460.0
2010-09-01,15.25,80904209.0
2010-09-02,15.19,53302076.0
2010-09-03,14.87,47355544.0
2010-09-06,15.13,8202842.0
2010-09-08,15.13,17955927.0
2010-09-09,15.17,35747323.0
2010-09-10,15.4,58020546.0
2010-09-13,15.38,51632968.0
2010-09-14,15.48,59533432.0
2010-09-15,14.97,59324796.0
2010-09-16,14.65,53818912.0
2010-09-17,14.67,81090577.0
2010-09-20,15.1,79292687.0
2010-09-21,15.21,79328245.0
2010-09-22,15.19,68038653.0
2010-09-23,14.88,125139488.0
2010-09-24,14.53,86111232.0
2010-09-27,14.64,50641272.0
2010-09-28,15.0,76336561.0
2010-09-29,14.75,63875033.0
2010-09-30,14.73,62473541.0
2010-10-01,14.79,69834242.0
2010-10-04,14.82,39036059.0
2010-10-05,15.2,76775962.0
2010-10-06,14.7,80743302.0
2010-10-07,14.75,101125514.0
2010-10-08,15.16,57620865.0
2010-10-11,15.1,32445260.0
2010-10-13,15.22,116132453.0
2010-10-14,15.13,94661490.0
2010-10-15,14.94,48115728.0
2010-10-18,14.7,63508751.0
2010-10-19,14.4,102128830.0
2010-10-20,14.65,37356454.0
2010-10-21,14.5,54439742.0
2010-10-22,14.14,77245760.0
2010-10-25,14.25,53808509.0
2010-10-26,14.44,58424567.0
2010-10-27,14.85,36401200.0
2010-10-28,14.6,134001975.0
2010-10-29,14.63,72592475.0
2010-11-01,14.8,45248155.0
2010-11-03,14.44,59456583.0
2010-11-04,14.48,55740165.0
2010-11-05,14.24,48531306.0
2010-11-08,14.43,21827648.0
2010-11-09,14.52,58677753.0
2010-11-10,14.8,54184550.0
2010-11-11,14.65,21294811.0
2010-11-12,14.74,25072390.0
2010-11-16,14.79,56487451.0
2010-11-17,14.89,24691649.0
2010-11-18,15.0,53836916.0
2010-11-19,14.88,22025968.0
2010-11-22,14.5,19208875.0
2010-11-23,14.45,35253818.0
2010-11-24,14.7,25872225.0
2010-11-25,14.7,14791890.0
2010-11-26,14.36,25911505.0
2010-11-29,14.81,47105571.0
2010-11-30,14.9,70729208.0
2010-12-01,15.0,34744238.0
2010-12-02,15.06,58973754.0
2010-12-03,15.38,49739203.0
2010-12-06,15.13,29707377.0
2010-12-07,15.0,41682122.0
2010-12-08,14.83,47076633.0
2010-12-09,14.1,175754061.0
2010-12-10,14.02,59227298.0
2010-12-13,14.05,41293732.0
2010-12-14,14.05,27307371.0
2010-12-15,13.9,39667152.0
2010-12-16,13.6,47864568.0
2010-12-17,13.55,78187071.0
2010-12-20,13.24,34556169.0
2010-12-21,13.41,15632376.0
